SZ002555	2017-12-29	2018-06-28
SZ002558	2017-12-29	2018-06-28
SZ002572	2017-12-29	2018-06-28
SZ002594	2017-12-29	2018-06-28
SZ002601	2017-12-29	2018-06-28
SZ002602	2017-12-29	2018-06-28
SZ002608	2017-12-29	2018-06-28
SZ002624	2017-12-29	2018-06-28
SZ002673	2017-12-29	2018-06-28
SZ002714	2017-12-29	2018-06-28
SZ002736	2017-12-29	2018-06-28
SZ002739	2017-12-29	2018-06-28
SZ002797	2017-12-29	2018-06-28
SZ002831	2017-12-29	2018-06-28
SZ002839	2017-12-29	2018-06-28
SZ002841	2017-12-29	2018-06-28
SZ300003	2017-12-29	2018-06-28
SZ300015	2017-12-29	2018-06-28
SZ300017	2017-12-29	2018-06-28
SZ300024	2017-12-29	2018-06-28
SZ300027	2017-12-29	2018-06-28
SZ300033	2017-12-29	2018-06-28
SZ300059	2017-12-29	2018-06-28
SZ300070	2017-12-29	2018-06-28
SZ300072	2017-12-29	2018-06-28
SZ300122	2017-12-29	2018-06-28
SZ300124	2017-12-29	2018-06-28
SZ300136	2017-12-29	2018-06-28
SZ300144	2017-12-29	2018-06-28
SZ300251	2017-12-29	2018-06-28
SZ300315	2017-12-29	2018-06-28
SH600000	2018-06-29	2018-12-27
SH600008	2018-06-29	2018-12-27
SH600009	2018-06-29	2018-12-27
SH600010	2018-06-29	2018-12-27
SH600011	2018-06-29	2018-12-27
SH600015	2018-06-29	2018-12-27
SH600016	2018-06-29	2018-12-27
SH600018	2018-06-29	2018-12-27
SH600019	2018-06-29	2018-12-27
SH600023	2018-06-29	2018-12-27
SH600025	2018-06-29	2018-12-27
SH600028	2018-06-29	2018-12-27
SH600029	2018-06-29	2018-12-27
SH600030	2018-06-29	2018-12-27
SH600031	2018-06-29	2018-12-27
SH600036	2018-06-29	2018-12-27
SH600038	2018-06-29	2018-12-27
SH600048	2018-06-29	2018-12-27
SH600050	2018-06-29	2018-12-27
SH600061	2018-06-29	2018-12-27
SH600066	2018-06-29	2018-12-27
SH600068	2018-06-29	2018-12-27
SH600085	2018-06-29	2018-12-27
SH600089	2018-06-29	2018-12-27
SH600100	2018-06-29	2018-12-27
SH600104	2018-06-29	2018-12-27
SH600109	2018-06-29	2018-12-27
SH600111	2018-06-29	2018-12-27
SH600115	2018-06-29	2018-12-27
SH600118	2018-06-29	2018-12-27
SH600153	2018-06-29	2018-12-27
SH600157	2018-06-29	2018-12-27
SH600170	2018-06-29	2018-12-27
SH600176	2018-06-29	2018-12-27
SH600177	2018-06-29	2018-12-27
SH600188	2018-06-29	2018-12-27
SH600196	2018-06-29	2018-12-27
SH600208	2018-06-29	2018-12-27
SH600219	2018-06-29	2018-12-27
SH600221	2018-06-29	2018-12-27
SH600233	2018-06-29	2018-12-27
SH600271	2018-06-29	2018-12-27
SH600276	2018-06-29	2018-12-27
SH600297	2018-06-29	2018-12-27
SH600309	2018-06-29	2018-12-27
SH600332	2018-06-29	2018-12-27
SH600339	2018-06-29	2018-12-27
SH600340	2018-06-29	2018-12-27
SH600346	2018-06-29	2018-12-27
SH600352	2018-06-29	2018-12-27
SH600362	2018-06-29	2018-12-27
SH600369	2018-06-29	2018-12-27
SH600372	2018-06-29	2018-12-27
SH600373	2018-06-29	2018-12-27
SH600376	2018-06-29	2018-12-27
SH600383	2018-06-29	2018-12-27
SH600390	2018-06-29	2018-12-27
SH600398	2018-06-29	2018-12-27
SH600406	2018-06-29	2018-12-27
SH600415	2018-06-29	2018-12-27
SH600436	2018-06-29	2018-12-27
SH600438	2018-06-29	2018-12-27
SH600482	2018-06-29	2018-12-27
SH600487	2018-06-29	2018-12-27
SH600489	2018-06-29	2018-12-27
SH600498	2018-06-29	2018-12-27
SH600516	2018-06-29	2018-12-27
SH600518	2018-06-29	2018-12-27
SH600519	2018-06-29	2018-12-27
SH600522	2018-06-29	2018-12-27
SH600535	2018-06-29	2018-12-27
SH600547	2018-06-29	2018-12-27
SH600549	2018-06-29	2018-12-27
SH600570	2018-06-29	2018-12-27
SH600583	2018-06-29	2018-12-27
SH600585	2018-06-29	2018-12-27
SH600588	2018-06-29	2018-12-27
SH600606	2018-06-29	2018-12-27
SH600637	2018-06-29	2018-12-27
SH600660	2018-06-29	2018-12-27
SH600663	2018-06-29	2018-12-27
SH600674	2018-06-29	2018-12-27
SH600682	2018-06-29	2018-12-27
SH600688	2018-06-29	2018-12-27
SH600690	2018-06-29	2018-12-27
SH600703	2018-06-29	2018-12-27
SH600704	2018-06-29	2018-12-27
SH600705	2018-06-29	2018-12-27
SH600739	2018-06-29	2018-12-27
SH600741	2018-06-29	2018-12-27
SH600795	2018-06-29	2018-12-27
SH600804	2018-06-29	2018-12-27
SH600809	2018-06-29	2018-12-27
SH600816	2018-06-29	2018-12-27
SH600820	2018-06-29	2018-12-27
SH600837	2018-06-29	2018-12-27
SH600867	2018-06-29	2018-12-27
SH600886	2018-06-29	2018-12-27
SH600887	2018-06-29	2018-12-27
SH600893	2018-06-29	2018-12-27
SH600900	2018-06-29	2018-12-27
SH600909	2018-06-29	2018-12-27
SH600919	2018-06-29	2018-12-27
SH600926	2018-06-29	2018-12-27
SH600958	2018-06-29	2018-12-27
SH600959	2018-06-29	2018-12-27
SH600977	2018-06-29	2018-12-27
SH600999	2018-06-29	2018-12-27
SH601006	2018-06-29	2018-12-27
SH601009	2018-06-29	2018-12-27
SH601012	2018-06-29	2018-12-27
SH601018	2018-06-29	2018-12-27
SH601021	2018-06-29	2018-12-27
SH601088	2018-06-29	2018-12-27
SH601099	2018-06-29	2018-12-27
SH601108	2018-06-29	2018-12-27
SH601111	2018-06-29	2018-12-27
SH601117	2018-06-29	2018-12-27
SH601155	2018-06-29	2018-12-27
SH601166	2018-06-29	2018-12-27
SH601169	2018-06-29	2018-12-27
SH601186	2018-06-29	2018-12-27
SH601198	2018-06-29	2018-12-27
SH601211	2018-06-29	2018-12-27
SH601212	2018-06-29	2018-12-27
SH601216	2018-06-29	2018-12-27
SH601225	2018-06-29	2018-12-27
SH601228	2018-06-29	2018-12-27
SH601229	2018-06-29	2018-12-27
SH601238	2018-06-29	2018-12-27
SH601288	2018-06-29	2018-12-27
SH601318	2018-06-29	2018-12-27
SH601328	2018-06-29	2018-12-27
SH601333	2018-06-29	2018-12-27
SH601336	2018-06-29	2018-12-27
SH601360	2018-06-29	2018-12-27
SH601377	2018-06-29	2018-12-27
SH601390	2018-06-29	2018-12-27
SH601398	2018-06-29	2018-12-27
SH601555	2018-06-29	2018-12-27
SH601600	2018-06-29	2018-12-27
SH601601	2018-06-29	2018-12-27
SH601607	2018-06-29	2018-12-27
SH601611	2018-06-29	2018-12-27
SH601618	2018-06-29	2018-12-27
SH601628	2018-06-29	2018-12-27
SH601633	2018-06-29	2018-12-27
SH601668	2018-06-29	2018-12-27
SH601669	2018-06-29	2018-12-27
SH601688	2018-06-29	2018-12-27
SH601718	2018-06-29	2018-12-27
SH601727	2018-06-29	2018-12-27
SH601766	2018-06-29	2018-12-27
SH601788	2018-06-29	2018-12-27
SH601800	2018-06-29	2018-12-27
SH601808	2018-06-29	2018-12-27
SH601818	2018-06-29	2018-12-27
SH601828	2018-06-29	2018-12-27
SH601838	2018-06-29	2018-12-27
SH601857	2018-06-29	2018-12-27
SH601866	2018-06-29	2018-12-27
SH601877	2018-06-29	2018-12-27
SH601878	2018-06-29	2018-12-27
SH601881	2018-06-29	2018-12-27
SH601888	2018-06-29	2018-12-27
SH601898	2018-06-29	2018-12-27
SH601899	2018-06-29	2018-12-27
SH601901	2018-06-29	2018-12-27
SH601919	2018-06-29	2018-12-27
SH601933	2018-06-29	2018-12-27
SH601939	2018-06-29	2018-12-27
SH601958	2018-06-29	2018-12-27
SH601985	2018-06-29	2018-12-27
SH601988	2018-06-29	2018-12-27
SH601989	2018-06-29	2018-12-27
SH601991	2018-06-29	2018-12-27
SH601992	2018-06-29	2018-12-27
SH601997	2018-06-29	2018-12-27
SH601998	2018-06-29	2018-12-27
SH603160	2018-06-29	2018-12-27
SH603260	2018-06-29	2018-12-27
SH603288	2018-06-29	2018-12-27
SH603799	2018-06-29	2018-12-27
SH603833	2018-06-29	2018-12-27
SH603858	2018-06-29	2018-12-27
SH603993	2018-06-29	2018-12-27
SZ000001	2018-06-29	2018-12-27
SZ000002	2018-06-29	2018-12-27
SZ000060	2018-06-29	2018-12-27
SZ000063	2018-06-29	2018-12-27
SZ000069	2018-06-29	2018-12-27
SZ000100	2018-06-29	2018-12-27
SZ000157	2018-06-29	2018-12-27
SZ000166	2018-06-29	2018-12-27
SZ000333	2018-06-29	2018-12-27
SZ000338	2018-06-29	2018-12-27
SZ000402	2018-06-29	2018-12-27
SZ000413	2018-06-29	2018-12-27
SZ000415	2018-06-29	2018-12-27
SZ000423	2018-06-29	2018-12-27
SZ000425	2018-06-29	2018-12-27
SZ000503	2018-06-29	2018-12-27
SZ000538	2018-06-29	2018-12-27
SZ000540	2018-06-29	2018-12-27
SZ000559	2018-06-29	2018-12-27
SZ000568	2018-06-29	2018-12-27
SZ000623	2018-06-29	2018-12-27
SZ000625	2018-06-29	2018-12-27
SZ000627	2018-06-29	2018-12-27
SZ000630	2018-06-29	2018-12-27
SZ000651	2018-06-29	2018-12-27
SZ000671	2018-06-29	2018-12-27
SZ000709	2018-06-29	2018-12-27
SZ000723	2018-06-29	2018-12-27
SZ000725	2018-06-29	2018-12-27
SZ000728	2018-06-29	2018-12-27
SZ000768	2018-06-29	2018-12-27
SZ000776	2018-06-29	2018-12-27
SZ000783	2018-06-29	2018-12-27
SZ000786	2018-06-29	2018-12-27
SZ000792	2018-06-29	2018-12-27
SZ000826	2018-06-29	2018-12-27
SZ000839	2018-06-29	2018-12-27
SZ000858	2018-06-29	2018-12-27
SZ000876	2018-06-29	2018-12-27
SZ000895	2018-06-29	2018-12-27
SZ000898	2018-06-29	2018-12-27
SZ000938	2018-06-29	2018-12-27
SZ000959	2018-06-29	2018-12-27
SZ000961	2018-06-29	2018-12-27
SZ000963	2018-06-29	2018-12-27
SZ000983	2018-06-29	2018-12-27
SZ001965	2018-06-29	2018-12-27
SZ001979	2018-06-29	2018-12-27
SZ002007	2018-06-29	2018-12-27
SZ002008	2018-06-29	2018-12-27
SZ002024	2018-06-29	2018-12-27
SZ002027	2018-06-29	2018-12-27
SZ002044	2018-06-29	2018-12-27
SZ002050	2018-06-29	2018-12-27
SZ002065	2018-06-29	2018-12-27
SZ002074	2018-06-29	2018-12-27
SZ002081	2018-06-29	2018-12-27
SZ002085	2018-06-29	2018-12-27
SZ002142	2018-06-29	2018-12-27
SZ002146	2018-06-29	2018-12-27
SZ002153	2018-06-29	2018-12-27
SZ002202	2018-06-29	2018-12-27
SZ002230	2018-06-29	2018-12-27
SZ002236	2018-06-29	2018-12-27
SZ002241	2018-06-29	2018-12-27
SZ002252	2018-06-29	2018-12-27
SZ002294	2018-06-29	2018-12-27
SZ002304	2018-06-29	2018-12-27
SZ002310	2018-06-29	2018-12-27
SZ002352	2018-06-29	2018-12-27
SZ002385	2018-06-29	2018-12-27
SZ002411	2018-06-29	2018-12-27
SZ002415	2018-06-29	2018-12-27
SZ002450	2018-06-29	2018-12-27
SZ002456	2018-06-29	2018-12-27
SZ002460	2018-06-29	2018-12-27
SZ002466	2018-06-29	2018-12-27
SZ002468	2018-06-29	2018-12-27
SZ002470	2018-06-29	2018-12-27
SZ002475	2018-06-29	2018-12-27
SZ002493	2018-06-29	2018-12-27
SZ002500	2018-06-29	2018-12-27
SZ002508	2018-06-29	2018-12-27
SZ002555	2018-06-29	2018-12-27
SZ002558	2018-06-29	2018-12-27
SZ002572	2018-06-29	2018-12-27
SZ002594	2018-06-29	2018-12-27
SZ002601	2018-06-29	2018-12-27
SZ002602	2018-06-29	2018-12-27
SZ002608	2018-06-29	2018-12-27
SZ002624	2018-06-29	2018-12-27
SZ002625	2018-06-29	2018-12-27
SZ002673	2018-06-29	2018-12-27
SZ002714	2018-06-29	2018-12-27
SZ002736	2018-06-29	2018-12-27
SZ002739	2018-06-29	2018-12-27
SZ002797	2018-06-29	2018-12-27
SZ002925	2018-06-29	2018-12-27
SZ300003	2018-06-29	2018-12-27
SZ300015	2018-06-29	2018-12-27
SZ300017	2018-06-29	2018-12-27
SZ300024	2018-06-29	2018-12-27
SZ300027	2018-06-29	2018-12-27
SZ300033	2018-06-29	2018-12-27
SZ300059	2018-06-29	2018-12-27
SZ300070	2018-06-29	2018-12-27
SZ300072	2018-06-29	2018-12-27
SZ300122	2018-06-29	2018-12-27
SZ300124	2018-06-29	2018-12-27
SZ300136	2018-06-29	2018-12-27
SZ300144	2018-06-29	2018-12-27
SZ300251	2018-06-29	2018-12-27
SZ300408	2018-06-29	2018-12-27
SZ300433	2018-06-29	2018-12-27
SH600000	2018-12-28	2019-06-27
SH600004	2018-12-28	2019-06-27
SH600009	2018-12-28	2019-06-27
SH600010	2018-12-28	2019-06-27
SH600011	2018-12-28	2019-06-27
SH600015	2018-12-28	2019-06-27
SH600016	2018-12-28	2019-06-27
SH600018	2018-12-28	2019-06-27
SH600019	2018-12-28	2019-06-27
SH600023	2018-12-28	2019-06-27
SH600025	2018-12-28	2019-06-27
SH600027	2018-12-28	2019-06-27
SH600028	2018-12-28	2019-06-27
SH600029	2018-12-28	2019-06-27
SH600030	2018-12-28	2019-06-27
SH600031	2018-12-28	2019-06-27
SH600036	2018-12-28	2019-06-27
SH600038	2018-12-28	2019-06-27
SH600048	2018-12-28	2019-06-27
SH600050	2018-12-28	2019-06-27
SH600061	2018-12-28	2019-06-27
SH600066	2018-12-28	2019-06-27
SH600068	2018-12-28	2019-06-27
SH600085	2018-12-28	2019-06-27
SH600089	2018-12-28	2019-06-27
SH600100	2018-12-28	2019-06-27
SH600104	2018-12-28	2019-06-27
SH600109	2018-12-28	2019-06-27
SH600111	2018-12-28	2019-06-27
SH600115	2018-12-28	2019-06-27
SH600118	2018-12-28	2019-06-27
SH600153	2018-12-28	2019-06-27
SH600157	2018-12-28	2019-06-27
SH600170	2018-12-28	2019-06-27
SH600176	2018-12-28	2019-06-27
SH600177	2018-12-28	2019-06-27
SH600188	2018-12-28	2019-06-27
SH600196	2018-12-28	2019-06-27
SH600208	2018-12-28	2019-06-27
SH600219	2018-12-28	2019-06-27
SH600221	2018-12-28	2019-06-27
SH600233	2018-12-28	2019-06-27
SH600271	2018-12-28	2019-06-27
SH600276	2018-12-28	2019-06-27
SH600297	2018-12-28	2019-06-27
SH600309	2018-12-28	2019-06-27
SH600332	2018-12-28	2019-06-27
SH600339	2018-12-28	2019-06-27
SH600340	2018-12-28	2019-06-27
SH600346	2018-12-28	2019-06-27
SH600352	2018-12-28	2019-06-27
SH600362	2018-12-28	2019-06-27
SH600369	2018-12-28	2019-06-27
SH600372	2018-12-28	2019-06-27
SH600383	2018-12-28	2019-06-27
SH600390	2018-12-28	2019-06-27
SH600398	2018-12-28	2019-06-27
SH600406	2018-12-28	2019-06-27
SH600415	2018-12-28	2019-06-27
SH600436	2018-12-28	2019-06-27
SH600438	2018-12-28	2019-06-27
SH600482	2018-12-28	2019-06-27
SH600487	2018-12-28	2019-06-27
SH600489	2018-12-28	2019-06-27
SH600498	2018-12-28	2019-06-27
SH600516	2018-12-28	2019-06-27
SH600518	2018-12-28	2019-06-27
SH600519	2018-12-28	2019-06-27
SH600522	2018-12-28	2019-06-27
SH600535	2018-12-28	2019-06-27
SH600547	2018-12-28	2019-06-27
SH600549	2018-12-28	2019-06-27
SH600566	2018-12-28	2019-06-27
SH600570	2018-12-28	2019-06-27
SH600583	2018-12-28	2019-06-27
SH600585	2018-12-28	2019-06-27
SH600588	2018-12-28	2019-06-27
SH600606	2018-12-28	2019-06-27
SH600637	2018-12-28	2019-06-27
SH600660	2018-12-28	2019-06-27
SH600674	2018-12-28	2019-06-27
SH600688	2018-12-28	2019-06-27
SH600690	2018-12-28	2019-06-27
SH600703	2018-12-28	2019-06-27
SH600704	2018-12-28	2019-06-27
SH600705	2018-12-28	2019-06-27
SH600739	2018-12-28	2019-06-27
SH600741	2018-12-28	2019-06-27
SH600760	2018-12-28	2019-06-27
SH600795	2018-12-28	2019-06-27
SH600809	2018-12-28	2019-06-27
SH600816	2018-12-28	2019-06-27
SH600837	2018-12-28	2019-06-27
SH600867	2018-12-28	2019-06-27
SH600886	2018-12-28	2019-06-27
SH600887	2018-12-28	2019-06-27
SH600893	2018-12-28	2019-06-27
SH600900	2018-12-28	2019-06-27
SH600909	2018-12-28	2019-06-27
SH600919	2018-12-28	2019-06-27
SH600926	2018-12-28	2019-06-27
SH600958	2018-12-28	2019-06-27
SH600977	2018-12-28	2019-06-27
SH600998	2018-12-28	2019-06-27
SH600999	2018-12-28	2019-06-27
SH601006	2018-12-28	2019-06-27
SH601009	2018-12-28	2019-06-27
SH601012	2018-12-28	2019-06-27
SH601018	2018-12-28	2019-06-27
SH601021	2018-12-28	2019-06-27
SH601066	2018-12-28	2019-06-27
SH601088	2018-12-28	2019-06-27
SH601108	2018-12-28	2019-06-27
SH601111	2018-12-28	2019-06-27
SH601117	2018-12-28	2019-06-27
SH601138	2018-12-28	2019-06-27
SH601155	2018-12-28	2019-06-27
SH601166	2018-12-28	2019-06-27
SH601169	2018-12-28	2019-06-27
SH601186	2018-12-28	2019-06-27
SH601198	2018-12-28	2019-06-27
SH601211	2018-12-28	2019-06-27
SH601212	2018-12-28	2019-06-27
SH601216	2018-12-28	2019-06-27
SH601225	2018-12-28	2019-06-27
SH601228	2018-12-28	2019-06-27
SH601229	2018-12-28	2019-06-27
SH601238	2018-12-28	2019-06-27
SH601288	2018-12-28	2019-06-27
SH601318	2018-12-28	2019-06-27
SH601328	2018-12-28	2019-06-27
SH601333	2018-12-28	2019-06-27
SH601336	2018-12-28	2019-06-27
SH601360	2018-12-28	2019-06-27
SH601377	2018-12-28	2019-06-27
SH601390	2018-12-28	2019-06-27
SH601398	2018-12-28	2019-06-27
SH601555	2018-12-28	2019-06-27
SH601600	2018-12-28	2019-06-27
SH601601	2018-12-28	2019-06-27
SH601607	2018-12-28	2019-06-27
SH601611	2018-12-28	2019-06-27
SH601618	2018-12-28	2019-06-27
SH601628	2018-12-28	2019-06-27
SH601633	2018-12-28	2019-06-27
SH601668	2018-12-28	2019-06-27
SH601669	2018-12-28	2019-06-27
SH601688	2018-12-28	2019-06-27
SH601727	2018-12-28	2019-06-27
SH601766	2018-12-28	2019-06-27
SH601788	2018-12-28	2019-06-27
SH601800	2018-12-28	2019-06-27
SH601808	2018-12-28	2019-06-27
SH601818	2018-12-28	2019-06-27
SH601828	2018-12-28	2019-06-27
SH601838	2018-12-28	2019-06-27
SH601857	2018-12-28	2019-06-27
SH601877	2018-12-28	2019-06-27
SH601878	2018-12-28	2019-06-27
SH601881	2018-12-28	2019-06-27
SH601888	2018-12-28	2019-06-27
SH601898	2018-12-28	2019-06-27
SH601899	2018-12-28	2019-06-27
SH601901	2018-12-28	2019-06-27
SH601919	2018-12-28	2019-06-27
SH601933	2018-12-28	2019-06-27
SH601939	2018-12-28	2019-06-27
SH601985	2018-12-28	2019-06-27
SH601988	2018-12-28	2019-06-27
SH601989	2018-12-28	2019-06-27
SH601991	2018-12-28	2019-06-27
SH601992	2018-12-28	2019-06-27
SH601997	2018-12-28	2019-06-27
SH601998	2018-12-28	2019-06-27
SH603156	2018-12-28	2019-06-27
SH603160	2018-12-28	2019-06-27
SH603259	2018-12-28	2019-06-27
SH603260	2018-12-28	2019-06-27
SH603288	2018-12-28	2019-06-27
SH603799	2018-12-28	2019-06-27
SH603833	2018-12-28	2019-06-27
SH603858	2018-12-28	2019-06-27
SH603986	2018-12-28	2019-06-27
SH603993	2018-12-28	2019-06-27
SZ000001	2018-12-28	2019-06-27
SZ000002	2018-12-28	2019-06-27
SZ000063	2018-12-28	2019-06-27
SZ000069	2018-12-28	2019-06-27
SZ000100	2018-12-28	2019-06-27
SZ000157	2018-12-28	2019-06-27
SZ000166	2018-12-28	2019-06-27
SZ000333	2018-12-28	2019-06-27
SZ000338	2018-12-28	2019-06-27
SZ000402	2018-12-28	2019-06-27
SZ000408	2018-12-28	2019-06-27
SZ000413	2018-12-28	2019-06-27
SZ000415	2018-12-28	2019-06-27
SZ000423	2018-12-28	2019-06-27
SZ000425	2018-12-28	2019-06-27
SZ000503	2018-12-28	2019-06-27
SZ000538	2018-12-28	2019-06-27
SZ000553	2018-12-28	2019-06-27
SZ000568	2018-12-28	2019-06-27
SZ000625	2018-12-28	2019-06-27
SZ000627	2018-12-28	2019-06-27
SZ000630	2018-12-28	2019-06-27
SZ000651	2018-12-28	2019-06-27
SZ000661	2018-12-28	2019-06-27
SZ000671	2018-12-28	2019-06-27
SZ000703	2018-12-28	2019-06-27
SZ000709	2018-12-28	2019-06-27
SZ000725	2018-12-28	2019-06-27
SZ000728	2018-12-28	2019-06-27
SZ000768	2018-12-28	2019-06-27
SZ000776	2018-12-28	2019-06-27
SZ000783	2018-12-28	2019-06-27
SZ000786	2018-12-28	2019-06-27
SZ000792	2018-12-28	2019-06-27
SZ000826	2018-12-28	2019-06-27
SZ000839	2018-12-28	2019-06-27
SZ000858	2018-12-28	2019-06-27
SZ000876	2018-12-28	2019-06-27
SZ000895	2018-12-28	2019-06-27
SZ000898	2018-12-28	2019-06-27
SZ000938	2018-12-28	2019-06-27
SZ000959	2018-12-28	2019-06-27
SZ000961	2018-12-28	2019-06-27
SZ000963	2018-12-28	2019-06-27
SZ000983	2018-12-28	2019-06-27
SZ001965	2018-12-28	2019-06-27
SZ001979	2018-12-28	2019-06-27
SZ002001	2018-12-28	2019-06-27
SZ002007	2018-12-28	2019-06-27
SZ002008	2018-12-28	2019-06-27
SZ002024	2018-12-28	2019-06-27
SZ002027	2018-12-28	2019-06-27
SZ002032	2018-12-28	2019-06-27
SZ002044	2018-12-28	2019-06-27
SZ002050	2018-12-28	2019-06-27
SZ002065	2018-12-28	2019-06-27
SZ002081	2018-12-28	2019-06-27
SZ002085	2018-12-28	2019-06-27
SZ002120	2018-12-28	2019-06-27
SZ002142	2018-12-28	2019-06-27
SZ002146	2018-12-28	2019-06-27
SZ002153	2018-12-28	2019-06-27
SZ002179	2018-12-28	2019-06-27
SZ002202	2018-12-28	2019-06-27
SZ002230	2018-12-28	2019-06-27
SZ002236	2018-12-28	2019-06-27
SZ002241	2018-12-28	2019-06-27
SZ002252	2018-12-28	2019-06-27
SZ002271	2018-12-28	2019-06-27
SZ002294	2018-12-28	2019-06-27
SZ002304	2018-12-28	2019-06-27
SZ002310	2018-12-28	2019-06-27
SZ002311	2018-12-28	2019-06-27
SZ002352	2018-12-28	2019-06-27
SZ002411	2018-12-28	2019-06-27
SZ002415	2018-12-28	2019-06-27
SZ002422	2018-12-28	2019-06-27
SZ002450	2018-12-28	2019-06-27
SZ002456	2018-12-28	2019-06-27
SZ002460	2018-12-28	2019-06-27
SZ002466	2018-12-28	2019-06-27
SZ002468	2018-12-28	2019-06-27
SZ002475	2018-12-28	2019-06-27
SZ002493	2018-12-28	2019-06-27
SZ002508	2018-12-28	2019-06-27
SZ002555	2018-12-28	2019-06-27
SZ002558	2018-12-28	2019-06-27
SZ002572	2018-12-28	2019-06-27
SZ002594	2018-12-28	2019-06-27
SZ002601	2018-12-28	2019-06-27
SZ002602	2018-12-28	2019-06-27
SZ002624	2018-12-28	2019-06-27
SZ002625	2018-12-28	2019-06-27
SZ002673	2018-12-28	2019-06-27
SZ002714	2018-12-28	2019-06-27
SZ002736	2018-12-28	2019-06-27
SZ002773	2018-12-28	2019-06-27
SZ002797	2018-12-28	2019-06-27
SZ002925	2018-12-28	2019-06-27
SZ300003	2018-12-28	2019-06-27
SZ300015	2018-12-28	2019-06-27
SZ300017	2018-12-28	2019-06-27
SZ300024	2018-12-28	2019-06-27
SZ300033	2018-12-28	2019-06-27
SZ300059	2018-12-28	2019-06-27
SZ300070	2018-12-28	2019-06-27
SZ300072	2018-12-28	2019-06-27
SZ300122	2018-12-28	2019-06-27
SZ300124	2018-12-28	2019-06-27
SZ300136	2018-12-28	2019-06-27
SZ300142	2018-12-28	2019-06-27
SZ300144	2018-12-28	2019-06-27
SZ300251	2018-12-28	2019-06-27
SZ300296	2018-12-28	2019-06-27
SZ300408	2018-12-28	2019-06-27
SZ300433	2018-12-28	2019-06-27
SH600000	2019-06-28	2019-12-30
SH600004	2019-06-28	2019-12-30
SH600009	2019-06-28	2019-12-30
SH600010	2019-06-28	2019-12-30
SH600011	2019-06-28	2019-12-30
SH600015	2019-06-28	2019-12-30
SH600016	2019-06-28	2019-12-30
SH600018	2019-06-28	2019-12-30
SH600019	2019-06-28	2019-12-30
SH600023	2019-06-28	2019-12-30
SH600025	2019-06-28	2019-12-30
SH600027	2019-06-28	2019-12-30
SH600028	2019-06-28	2019-12-30
SH600029	2019-06-28	2019-12-30
SH600030	2019-06-28	2019-12-30
SH600031	2019-06-28	2019-12-30
SH600036	2019-06-28	2019-12-30
SH600038	2019-06-28	2019-12-30
SH600048	2019-06-28	2019-12-30
SH600050	2019-06-28	2019-12-30
SH600061	2019-06-28	2019-12-30
SH600066	2019-06-28	2019-12-30
SH600068	2019-06-28	2019-12-30
SH600085	2019-06-28	2019-12-30
SH600089	2019-06-28	2019-12-30
SH600100	2019-06-28	2019-12-30
SH600104	2019-06-28	2019-12-30
SH600109	2019-06-28	2019-12-30
SH600111	2019-06-28	2019-12-30
SH600115	2019-06-28	2019-12-30
SH600118	2019-06-28	2019-12-30
SH600153	2019-06-28	2019-12-30
SH600170	2019-06-28	2019-12-30
SH600176	2019-06-28	2019-12-30
SH600177	2019-06-28	2019-12-30
SH600188	2019-06-28	2019-12-30
SH600196	2019-06-28	2019-12-30
SH600208	2019-06-28	2019-12-30
SH600219	2019-06-28	2019-12-30
SH600221	2019-06-28	2019-12-30
SH600233	2019-06-28	2019-12-30
SH600271	2019-06-28	2019-12-30
SH600276	2019-06-28	2019-12-30
SH600297	2019-06-28	2019-12-30
SH600299	2019-06-28	2019-12-30
SH600309	2019-06-28	2019-12-30
SH600332	2019-06-28	2019-12-30
SH600339	2019-06-28	2019-12-30
SH600340	2019-06-28	2019-12-30
SH600346	2019-06-28	2019-12-30
SH600352	2019-06-28	2019-12-30
SH600362	2019-06-28	2019-12-30
SH600369	2019-06-28	2019-12-30
SH600372	2019-06-28	2019-12-30
SH600383	2019-06-28	2019-12-30
SH600390	2019-06-28	2019-12-30
SH600398	2019-06-28	2019-12-30
SH600406	2019-06-28	2019-12-30
SH600415	2019-06-28	2019-12-30
SH600436	2019-06-28	2019-12-30
SH600438	2019-06-28	2019-12-30
SH600482	2019-06-28	2019-12-30
SH600487	2019-06-28	2019-12-30
SH600489	2019-06-28	2019-12-30
SH600498	2019-06-28	2019-12-30
SH600516	2019-06-28	2019-12-30
SH600519	2019-06-28	2019-12-30
SH600522	2019-06-28	2019-12-30
SH600535	2019-06-28	2019-12-30
SH600547	2019-06-28	2019-12-30
SH600566	2019-06-28	2019-12-30
SH600570	2019-06-28	2019-12-30
SH600583	2019-06-28	2019-12-30
SH600585	2019-06-28	2019-12-30
SH600588	2019-06-28	2019-12-30
SH600606	2019-06-28	2019-12-30
SH600637	2019-06-28	2019-12-30
SH600660	2019-06-28	2019-12-30
SH600663	2019-06-28	2019-12-30
SH600674	2019-06-28	2019-12-30
SH600688	2019-06-28	2019-12-30
SH600690	2019-06-28	2019-12-30
SH600703	2019-06-28	2019-12-30
SH600704	2019-06-28	2019-12-30
SH600705	2019-06-28	2019-12-30
SH600733	2019-06-28	2019-12-30
SH600741	2019-06-28	2019-12-30
SH600760	2019-06-28	2019-12-30
SH600795	2019-06-28	2019-12-30
SH600809	2019-06-28	2019-12-30
SH600816	2019-06-28	2019-12-30
SH600837	2019-06-28	2019-12-30
